ano,id_area,id_centro,id_indicador,indicador,Valor_Indicador,pos_br,pos_sul,pos_rs,pos_pub_br,pos_pub_sul,pos_pub_rs,max_br,max_sul,max_rs,max_pub_br,max_pub_sul,max_pub_rs,media_br,media_sul,media_rs,media_pub_br,media_pub_sul,media_pub_rs,total_br,total_sul,total_rs,total_pub_br,total_pub_sul,total_pub_rs
2014,904,1,8,Nota_Padronizada_Mestres,4.57,71,14,8,36,5,1,5.0,5.0,5.0,5.0,4.78,4.57,3.92,4.26,4.43,3.76,4.15,4.54,203,30,13,121,14,2
2014,905,1,5,Nota_Padronizada_Organ_Did_Pedag,2.2,213,29,11,58,7,1,5.0,4.77,4.08,4.66,3.52,2.2,2.88,2.44,2.34,2.33,1.74,1.06,295,50,18,102,19,3
2014,905,1,6,Nota_Padronizada_Oport_Amplia,2.72,163,30,9,47,9,1,5.0,4.68,4.24,4.19,3.96,2.72,2.91,3.01,2.93,2.63,2.66,2.37,295,50,18,102,19,3
2014,905,1,7,Nota_Padronizada_Doutores,3.38,36,7,5,19,5,3,5.0,4.25,4.25,5.0,4.25,4.25,1.71,1.99,2.52,1.86,2.37,3.76,295,50,18,102,19,3
2014,905,1,8,Nota_Padronizada_Mestres,4.41,126,30,16,41,11,3,5.0,5.0,5.0,5.0,5.0,4.71,3.8,4.29,4.62,3.61,4.31,4.59,295,50,18,102,19,3
2014,1401,2,5,Nota_Padronizada_Organ_Did_Pedag,2.88,14,5,4,9,3,2,5.0,5.0,5.0,3.78,3.78,3.78,2.23,2.6,3.29,2.01,2.24,2.78,49,10,5,42,8,3
2014,1401,2,6,Nota_Padronizada_Oport_Amplia,2.43,23,7,5,18,5,3,5.0,5.0,5.0,3.77,3.74,3.74,2.2,2.71,3.45,2.03,2.37,3.04,49,10,5,42,8,3
2014,1401,2,7,Nota_Padronizada_Doutores,3.78,19,4,2,19,4,2,5.0,4.37,4.37,5.0,4.37,4.37,3.27,3.08,2.67,3.54,3.57,3.7,49,10,5,42,8,3
2014,1401,2,8,Nota_Padronizada_Mestres,5.0,16,2,2,12,1,1,5.0,5.0,5.0,5.0,5.0,5.0,3.58,3.39,4.19,3.5,3.14,4.07,49,10,5,42,8,3
2014,1402,2,5,Nota_Padronizada_Organ_Did_Pedag,2.17,92,17,9,75,11,4,4.54,4.49,3.9,4.54,4.49,3.49,2.7,2.73,2.87,2.6,2.5,2.46,131,25,13,110,18,7
2014,1402,2,6,Nota_Padronizada_Oport_Amplia,3.0,60,17,10,46,11,5,5.0,5.0,5.0,5.0,5.0,5.0,2.82,3.17,3.21,2.76,3.07,3.12,131,25,13,110,18,7
2014,1402,2,7,Nota_Padronizada_Doutores,4.03,29,4,3,29,4,3,5.0,4.77,4.62,5.0,4.77,4.62,2.8,2.94,2.85,2.92,3.23,3.41,131,25,13,110,18,7
2014,1402,2,8,Nota_Padronizada_Mestres,4.52,63,15,7,50,10,3,5.0,5.0,5.0,5.0,5.0,4.81,4.09,4.37,4.48,4.06,4.31,4.45,131,25,13,110,18,7
2014,1501,2,5,Nota_Padronizada_Organ_Did_Pedag,2.04,64,18,9,27,7,2,5.0,5.0,3.98,3.86,3.55,2.62,2.7,2.71,2.64,2.14,2.14,2.12,94,27,13,53,14,4
2014,1501,2,6,Nota_Padronizada_Oport_Amplia,2.52,62,17,10,31,6,3,5.0,5.0,4.04,4.08,3.53,3.31,2.84,2.95,2.95,2.6,2.53,2.77,94,27,13,53,14,4
2014,1501,2,7,Nota_Padronizada_Doutores,4.04,31,7,3,30,7,3,5.0,4.68,4.68,5.0,4.68,4.68,3.26,3.06,2.76,3.94,3.92,4.15,94,27,13,53,14,4
2014,1501,2,8,Nota_Padronizada_Mestres,3.76,55,17,8,37,11,3,5.0,5.0,5.0,5.0,5.0,4.61,3.72,3.77,3.73,4.07,4.2,3.93,94,27,13,53,14,4
2014,1502,2,5,Nota_Padronizada_Organ_Did_Pedag,2.23,130,19,10,84,11,4,5.0,4.69,4.69,4.73,4.2,4.2,2.79,2.6,2.65,2.56,2.48,2.48,180,30,15,126,18,6
2014,1502,2,6,Nota_Padronizada_Oport_Amplia,3.29,60,13,8,37,8,4,5.0,4.73,4.73,4.84,4.42,4.42,2.78,3.0,3.12,2.69,3.01,3.41,180,30,15,126,18,6
2014,1502,2,7,Nota_Padronizada_Doutores,3.78,40,10,5,37,9,4,5.0,4.47,4.47,5.0,4.47,4.47,2.65,3.09,3.18,2.85,3.55,3.78,180,30,15,126,18,6
2014,1502,2,8,Nota_Padronizada_Mestres,4.63,68,17,8,41,9,3,5.0,5.0,5.0,5.0,5.0,4.67,3.93,4.58,4.53,3.9,4.5,4.39,180,30,15,126,18,6
2014,1601,2,5,Nota_Padronizada_Organ_Did_Pedag,1.76,186,40,16,68,14,6,5.0,4.98,4.74,4.67,3.65,2.9,3.09,3.17,3.0,2.32,2.42,2.44,205,42,16,85,16,6
2014,1601,2,6,Nota_Padronizada_Oport_Amplia,2.92,95,24,9,31,7,3,5.0,4.92,4.89,4.15,3.76,3.57,2.82,3.03,2.95,2.57,2.61,2.43,205,42,16,85,16,6
2014,1601,2,7,Nota_Padronizada_Doutores,5.0,8,3,2,8,3,2,5.0,5.0,5.0,5.0,5.0,5.0,3.16,2.98,3.71,3.93,3.92,4.61,205,42,16,85,16,6
2014,1601,2,8,Nota_Padronizada_Mestres,5.0,70,15,9,28,5,4,5.0,5.0,5.0,5.0,5.0,5.0,4.3,4.41,4.78,4.46,4.63,4.93,205,42,16,85,16,6
2014,1602,2,5,Nota_Padronizada_Organ_Did_Pedag,0.54,376,67,33,176,19,6,5.0,5.0,5.0,4.74,3.37,3.34,2.97,3.15,3.39,2.36,2.05,2.35,383,68,33,182,20,6
2014,1602,2,6,Nota_Padronizada_Oport_Amplia,2.9,221,47,27,80,10,6,5.0,5.0,5.0,4.81,4.38,4.38,3.09,3.37,3.65,2.79,2.95,3.64,383,68,33,182,20,6
2014,1602,2,7,Nota_Padronizada_Doutores,5.0,6,1,1,5,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.54,2.42,2.57,2.85,3.32,3.91,383,68,33,182,20,6
2014,1602,2,8,Nota_Padronizada_Mestres,5.0,80,17,10,28,3,1,5.0,5.0,5.0,5.0,5.0,5.0,3.94,4.11,4.19,3.88,4.38,4.55,383,68,33,182,20,6
2014,1602,9,5,Nota_Padronizada_Organ_Did_Pedag,3.34,139,30,16,22,2,1,5.0,5.0,5.0,4.74,3.37,3.34,2.97,3.15,3.39,2.36,2.05,2.35,383,68,33,182,20,6
2014,1602,9,6,Nota_Padronizada_Oport_Amplia,3.34,149,31,20,44,6,5,5.0,5.0,5.0,4.81,4.38,4.38,3.09,3.37,3.65,2.79,2.95,3.64,383,68,33,182,20,6
2014,1602,9,7,Nota_Padronizada_Doutores,3.13,130,19,10,87,12,5,5.0,5.0,5.0,5.0,5.0,5.0,2.54,2.42,2.57,2.85,3.32,3.91,383,68,33,182,20,6
2014,1602,9,8,Nota_Padronizada_Mestres,4.0,230,47,23,111,18,6,5.0,5.0,5.0,5.0,5.0,5.0,3.94,4.11,4.19,3.88,4.38,4.55,383,68,33,182,20,6
2014,2001,6,5,Nota_Padronizada_Organ_Did_Pedag,0.85,932,171,57,226,35,10,5.0,5.0,5.0,5.0,4.94,3.87,3.3,3.31,3.34,2.5,2.5,2.5,953,175,57,240,39,10
2014,2001,6,6,Nota_Padronizada_Oport_Amplia,2.37,729,151,53,147,29,9,5.0,5.0,4.98,5.0,4.81,3.68,3.16,3.33,3.48,2.57,2.8,2.95,953,175,57,240,39,10
2014,2001,6,7,Nota_Padronizada_Doutores,3.24,109,25,9,68,17,6,5.0,4.79,4.79,5.0,4.79,4.79,1.61,1.61,1.88,2.05,2.61,3.31,953,175,57,240,39,10
2014,2001,6,8,Nota_Padronizada_Mestres,4.43,325,76,32,100,24,6,5.0,5.0,5.0,5.0,5.0,5.0,3.77,4.02,4.38,3.81,4.47,4.6,953,175,57,240,39,10
2014,2402,5,5,Nota_Padronizada_Organ_Did_Pedag,1.23,275,57,24,131,23,5,5.0,5.0,4.69,4.93,4.34,3.38,3.0,3.09,2.97,2.46,2.37,1.83,287,58,25,141,24,6
2014,2402,5,6,Nota_Padronizada_Oport_Amplia,1.77,230,51,23,106,19,5,5.0,5.0,4.68,4.88,3.63,2.55,2.61,2.76,2.78,2.22,2.21,2.06,287,58,25,141,24,6
2014,2402,5,7,Nota_Padronizada_Doutores,3.6,52,12,6,44,10,4,5.0,4.71,4.69,5.0,4.71,4.4,2.2,2.51,2.64,2.53,3.18,3.71,287,58,25,141,24,6
2014,2402,5,8,Nota_Padronizada_Mestres,4.8,82,23,13,39,11,4,5.0,5.0,5.0,5.0,5.0,4.89,4.17,4.44,4.46,4.1,4.62,4.7,287,58,25,141,24,6
2014,2501,1,5,Nota_Padronizada_Organ_Did_Pedag,2.16,55,24,6,17,9,3,5.0,5.0,4.48,4.94,4.94,3.19,2.87,3.34,2.58,2.26,2.79,2.14,82,29,9,35,13,5
2014,2501,1,6,Nota_Padronizada_Oport_Amplia,2.25,62,25,9,24,10,5,5.0,5.0,4.66,5.0,5.0,4.12,2.92,3.4,3.1,2.63,2.97,2.92,82,29,9,35,13,5
2014,2501,1,7,Nota_Padronizada_Doutores,2.83,20,6,4,17,6,4,5.0,4.38,4.32,5.0,4.38,4.32,1.89,1.79,2.37,2.42,2.16,2.98,82,29,9,35,13,5
2014,2501,1,8,Nota_Padronizada_Mestres,5.0,9,5,2,4,3,2,5.0,5.0,5.0,5.0,5.0,5.0,3.32,3.26,4.22,3.46,3.4,4.72,82,29,9,35,13,5
2014,3001,2,5,Nota_Padronizada_Organ_Did_Pedag,1.28,,,,,,,5.0,3.96,2.78,5.0,3.96,2.56,2.03,1.94,1.95,1.9,1.88,1.76,68,16,6,53,12,3
2014,3001,2,6,Nota_Padronizada_Oport_Amplia,3.09,,,,,,,5.0,3.96,3.35,5.0,3.96,3.25,2.73,2.83,2.83,2.8,2.87,2.67,68,16,6,53,12,3
2014,3001,2,7,Nota_Padronizada_Doutores,4.44,,,,,,,4.84,4.25,4.1,4.84,4.25,4.1,3.19,3.21,2.81,3.48,3.71,3.81,68,16,6,53,12,3
2014,3001,2,8,Nota_Padronizada_Mestres,4.44,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,4.22,4.74,4.77,4.02,4.66,4.55,68,16,6,53,12,3
2014,3002,2,5,Nota_Padronizada_Organ_Did_Pedag,1.34,181,32,12,113,14,3,5.0,5.0,5.0,4.54,3.64,1.76,2.72,2.74,3.04,2.43,2.1,1.39,200,38,13,131,19,4
2014,3002,2,6,Nota_Padronizada_Oport_Amplia,2.7,84,21,10,53,10,3,5.0,4.84,4.84,4.41,3.64,2.94,2.52,2.82,3.26,2.41,2.61,2.58,200,38,13,131,19,4
2014,3002,2,7,Nota_Padronizada_Doutores,4.34,14,1,1,14,1,1,5.0,4.34,4.34,5.0,4.34,4.34,2.2,2.34,2.55,2.43,3.12,3.85,200,38,13,131,19,4
2014,3002,2,8,Nota_Padronizada_Mestres,4.67,74,22,12,44,12,4,5.0,5.0,5.0,5.0,5.0,5.0,3.96,4.49,4.86,3.87,4.6,4.79,200,38,13,131,19,4
2014,3201,5,5,Nota_Padronizada_Organ_Did_Pedag,2.42,45,13,10,20,4,3,5.0,4.52,4.42,4.52,3.04,3.04,3.09,3.2,3.31,2.57,2.58,2.68,58,15,10,30,5,3
2014,3201,5,6,Nota_Padronizada_Oport_Amplia,1.85,49,14,10,23,5,3,5.0,4.14,4.06,4.11,3.11,3.11,2.81,2.82,2.97,2.41,2.57,2.64,58,15,10,30,5,3
2014,3201,5,7,Nota_Padronizada_Doutores,4.71,14,4,4,10,2,2,5.0,4.77,4.77,5.0,4.71,4.71,3.14,3.27,3.51,3.67,4.48,4.63,58,15,10,30,5,3
2014,3201,5,8,Nota_Padronizada_Mestres,5.0,30,10,8,15,3,2,5.0,5.0,5.0,5.0,5.0,5.0,4.46,4.8,4.91,4.35,4.67,4.88,58,15,10,30,5,3
2014,3202,5,5,Nota_Padronizada_Organ_Did_Pedag,1.65,94,22,10,41,9,3,5.0,5.0,5.0,4.17,3.17,3.17,2.87,2.82,3.04,2.2,2.06,2.26,109,27,12,54,13,4
2014,3202,5,6,Nota_Padronizada_Oport_Amplia,2.49,39,12,9,11,4,3,5.0,5.0,5.0,4.18,3.08,3.08,2.19,2.47,2.85,1.79,2.09,2.38,109,27,12,54,13,4
2014,3202,5,7,Nota_Padronizada_Doutores,4.21,20,5,3,16,5,3,5.0,4.52,4.47,5.0,4.52,4.47,2.79,3.04,3.07,3.28,3.66,3.89,109,27,12,54,13,4
2014,3202,5,8,Nota_Padronizada_Mestres,4.47,64,21,10,34,11,4,5.0,5.0,5.0,5.0,5.0,5.0,4.2,4.37,4.77,4.41,4.55,4.66,109,27,12,54,13,4
2014,3502,7,5,Nota_Padronizada_Organ_Did_Pedag,0.0,431,100,38,99,23,5,5.0,5.0,5.0,5.0,4.57,3.33,3.29,3.27,3.15,2.21,2.33,1.37,431,100,38,99,23,5
2014,3502,7,6,Nota_Padronizada_Oport_Amplia,2.0,381,94,38,86,22,5,5.0,5.0,5.0,4.98,4.52,3.07,3.24,3.36,3.32,2.81,3.03,2.71,431,100,38,99,23,5
2014,3502,7,7,Nota_Padronizada_Doutores,3.54,30,5,3,20,4,3,5.0,4.13,4.13,5.0,4.13,4.13,1.62,1.44,1.73,2.07,2.09,3.5,431,100,38,99,23,5
2014,3502,7,8,Nota_Padronizada_Mestres,4.84,53,10,4,12,1,1,5.0,5.0,5.0,5.0,4.84,4.84,3.58,3.72,3.98,3.67,3.89,4.59,431,100,38,99,23,5
2014,4004,10,5,Nota_Padronizada_Organ_Did_Pedag,2.02,223,48,22,61,14,4,5.0,5.0,4.23,4.65,3.52,3.52,3.04,2.93,2.99,2.49,2.56,2.65,264,54,22,86,18,4
2014,4004,10,6,Nota_Padronizada_Oport_Amplia,3.44,105,25,13,30,8,3,5.0,5.0,4.5,4.64,4.01,4.01,3.17,3.28,3.48,3.14,3.25,3.65,264,54,22,86,18,4
2014,4004,10,7,Nota_Padronizada_Doutores,3.56,39,6,3,31,6,3,5.0,4.61,4.61,5.0,4.61,4.61,2.06,1.78,1.86,2.79,2.6,3.77,264,54,22,86,18,4
2014,4004,10,8,Nota_Padronizada_Mestres,4.0,143,36,17,64,16,4,5.0,5.0,5.0,5.0,5.0,4.83,3.8,3.99,4.31,4.14,4.24,4.49,264,54,22,86,18,4
2014,4006,8,5,Nota_Padronizada_Organ_Did_Pedag,3.69,,,,,,,5.0,5.0,4.99,4.3,4.3,3.44,3.05,3.14,3.09,2.46,2.7,2.59,418,91,29,72,16,2
2014,4006,8,6,Nota_Padronizada_Oport_Amplia,3.45,,,,,,,5.0,5.0,5.0,4.48,4.47,4.11,3.01,3.28,3.35,2.96,3.45,3.35,418,91,29,72,16,2
2014,4006,8,7,Nota_Padronizada_Doutores,4.02,,,,,,,5.0,5.0,5.0,5.0,4.71,3.83,1.57,1.46,1.83,1.82,1.67,3.43,418,91,29,72,16,2
2014,4006,8,8,Nota_Padronizada_Mestres,4.5,,,,,,,5.0,5.0,5.0,5.0,5.0,4.14,3.51,3.61,4.12,3.46,3.25,4.01,418,91,29,72,16,2
2014,4006,10,5,Nota_Padronizada_Organ_Did_Pedag,1.73,374,84,27,58,14,2,5.0,5.0,4.99,4.3,4.3,3.44,3.05,3.14,3.09,2.46,2.7,2.59,418,91,29,72,16,2
2014,4006,10,6,Nota_Padronizada_Oport_Amplia,2.59,276,67,22,52,14,2,5.0,5.0,5.0,4.48,4.47,4.11,3.01,3.28,3.35,2.96,3.45,3.35,418,91,29,72,16,2
2014,4006,10,7,Nota_Padronizada_Doutores,3.83,16,5,4,11,2,1,5.0,5.0,5.0,5.0,4.71,3.83,1.57,1.46,1.83,1.82,1.67,3.43,418,91,29,72,16,2
2014,4006,10,8,Nota_Padronizada_Mestres,4.14,152,36,17,29,5,1,5.0,5.0,5.0,5.0,5.0,4.14,3.51,3.61,4.12,3.46,3.25,4.01,418,91,29,72,16,2
2014,4301,1,5,Nota_Padronizada_Organ_Did_Pedag,1.1,60,16,7,34,10,4,5.0,4.19,4.11,3.78,3.24,2.67,2.74,2.64,2.55,2.22,2.15,2.01,65,17,7,39,11,4
2014,4301,1,6,Nota_Padronizada_Oport_Amplia,1.61,50,14,7,31,8,4,5.0,5.0,5.0,4.12,3.42,3.29,2.44,2.58,2.86,2.27,2.14,2.43,65,17,7,39,11,4
2014,4301,1,7,Nota_Padronizada_Doutores,2.0,28,5,2,24,5,2,5.0,4.05,3.54,5.0,4.05,3.54,1.99,1.72,1.64,2.35,2.13,2.12,65,17,7,39,11,4
2014,4301,1,8,Nota_Padronizada_Mestres,3.56,40,8,4,23,4,2,5.0,4.7,4.7,5.0,4.7,4.7,3.69,3.67,3.57,3.7,3.56,3.35,65,17,7,39,11,4
2014,5401,5,5,Nota_Padronizada_Organ_Did_Pedag,2.86,15,4,3,8,2,1,4.18,4.18,4.18,3.8,3.43,2.86,1.98,2.41,2.65,1.76,2.06,1.91,61,10,5,51,8,3
2014,5401,5,6,Nota_Padronizada_Oport_Amplia,3.14,11,2,1,6,2,1,4.67,3.21,3.14,3.6,3.21,3.14,2.27,2.33,2.57,2.15,2.32,2.69,61,10,5,51,8,3
2014,5401,5,7,Nota_Padronizada_Doutores,3.76,30,6,3,25,6,3,5.0,5.0,4.29,5.0,5.0,4.29,3.55,3.61,3.14,3.55,4.09,4.1,61,10,5,51,8,3
2014,5401,5,8,Nota_Padronizada_Mestres,4.13,37,6,2,30,6,2,5.0,5.0,5.0,5.0,5.0,5.0,3.95,3.85,3.31,3.91,4.36,4.33,61,10,5,51,8,3
2014,5710,10,5,Nota_Padronizada_Organ_Did_Pedag,1.77,195,44,18,45,14,3,5.0,4.68,4.68,4.13,3.72,2.04,2.66,2.7,2.63,1.93,2.14,1.65,239,49,20,74,18,5
2014,5710,10,6,Nota_Padronizada_Oport_Amplia,2.98,110,31,13,32,10,3,5.0,4.58,4.58,4.12,4.12,3.26,2.8,3.11,3.06,2.77,3.05,2.89,239,49,20,74,18,5
2014,5710,10,7,Nota_Padronizada_Doutores,3.26,40,7,4,31,5,2,5.0,4.11,4.11,5.0,4.11,4.11,2.08,1.87,1.87,2.96,2.64,3.25,239,49,20,74,18,5
2014,5710,10,8,Nota_Padronizada_Mestres,3.8,119,22,10,45,10,4,5.0,5.0,5.0,5.0,5.0,5.0,3.6,3.59,3.81,3.91,3.75,4.28,239,49,20,74,18,5
2014,5806,10,5,Nota_Padronizada_Organ_Did_Pedag,1.29,190,36,13,57,14,4,5.0,4.7,4.56,4.56,4.56,4.56,2.8,2.86,2.63,1.98,2.32,2.34,204,37,14,67,15,5
2014,5806,10,6,Nota_Padronizada_Oport_Amplia,3.16,75,19,6,18,6,3,5.0,4.78,4.48,4.48,4.48,4.48,2.87,3.19,2.95,2.78,3.09,3.21,204,37,14,67,15,5
2014,5806,10,7,Nota_Padronizada_Doutores,3.72,28,3,2,22,3,2,5.0,4.08,4.08,5.0,4.08,4.08,2.32,2.15,2.27,3.07,2.71,2.96,204,37,14,67,15,5
2014,5806,10,8,Nota_Padronizada_Mestres,4.09,87,19,8,33,7,3,5.0,5.0,5.0,5.0,4.61,4.56,3.65,3.9,4.07,3.99,3.91,3.96,204,37,14,67,15,5
2014,5809,10,5,Nota_Padronizada_Organ_Did_Pedag,1.8,81,21,12,24,9,5,5.0,4.91,4.49,3.97,3.97,3.58,2.73,3.18,3.01,2.16,2.93,2.64,102,22,12,32,9,5
2014,5809,10,6,Nota_Padronizada_Oport_Amplia,3.23,54,18,9,18,7,3,5.0,5.0,4.53,4.31,4.31,3.73,3.16,3.7,3.49,3.24,3.55,3.28,102,22,12,32,9,5
2014,5809,10,7,Nota_Padronizada_Doutores,3.81,18,4,3,15,4,3,5.0,4.77,4.77,5.0,4.77,4.77,2.47,2.42,2.65,3.45,3.26,3.8,102,22,12,32,9,5
2014,5809,10,8,Nota_Padronizada_Mestres,4.23,47,13,9,17,4,3,5.0,5.0,5.0,5.0,5.0,5.0,3.81,4.11,4.5,4.08,3.93,4.21,102,22,12,32,9,5
2014,5814,10,5,Nota_Padronizada_Organ_Did_Pedag,2.44,52,10,4,8,3,3,4.96,4.51,3.01,3.59,2.71,2.71,2.58,2.69,2.15,1.92,2.2,2.4,102,15,7,27,6,4
2014,5814,10,6,Nota_Padronizada_Oport_Amplia,3.36,42,10,3,14,4,2,5.0,4.34,4.01,4.42,4.01,4.01,3.01,3.45,3.25,3.29,3.38,3.28,102,15,7,27,6,4
2014,5814,10,7,Nota_Padronizada_Doutores,3.54,15,3,2,12,3,2,5.0,4.26,4.26,5.0,4.26,4.26,2.27,2.4,3.04,3.17,3.53,3.48,102,15,7,27,6,4
2014,5814,10,8,Nota_Padronizada_Mestres,3.9,52,11,6,18,5,3,5.0,5.0,4.9,5.0,5.0,4.74,3.74,4.25,4.43,4.12,4.37,4.12,102,15,7,27,6,4
2014,5902,10,5,Nota_Padronizada_Organ_Did_Pedag,1.56,131,29,15,42,9,3,4.99,4.08,4.08,4.8,3.92,2.76,2.53,2.42,2.53,1.92,1.98,1.76,156,36,17,64,15,5
2014,5902,10,6,Nota_Padronizada_Oport_Amplia,2.99,65,16,9,26,7,3,4.95,4.17,4.15,4.74,4.17,3.37,2.7,2.77,2.85,2.74,2.77,2.61,156,36,17,64,15,5
2014,5902,10,7,Nota_Padronizada_Doutores,2.83,48,11,7,38,8,4,5.0,4.18,4.08,5.0,4.18,4.08,2.27,1.99,1.97,2.99,2.73,2.9,156,36,17,64,15,5
2014,5902,10,8,Nota_Padronizada_Mestres,3.43,81,19,9,41,9,3,5.0,5.0,5.0,5.0,4.7,4.66,3.42,3.53,3.49,3.64,3.67,3.8,156,36,17,64,15,5
2014,6008,10,5,Nota_Padronizada_Organ_Did_Pedag,1.08,71,19,9,25,8,5,5.0,4.42,4.02,4.76,4.42,3.51,2.32,2.21,2.26,1.41,1.73,1.93,91,24,11,44,13,7
2014,6008,10,6,Nota_Padronizada_Oport_Amplia,2.41,60,19,8,23,8,4,5.0,4.56,4.28,4.56,4.56,3.91,2.77,2.86,2.83,2.52,2.74,2.67,91,24,11,44,13,7
2014,6008,10,7,Nota_Padronizada_Doutores,3.0,43,11,7,36,10,6,5.0,5.0,5.0,5.0,5.0,5.0,2.77,2.53,3.19,3.65,3.27,3.68,91,24,11,44,13,7
2014,6008,10,8,Nota_Padronizada_Mestres,3.42,65,16,9,37,11,6,5.0,5.0,5.0,5.0,5.0,5.0,3.7,3.6,4.19,4.02,3.79,4.24,91,24,11,44,13,7
2014,6208,10,5,Nota_Padronizada_Organ_Did_Pedag,3.06,,,,,,,5.0,4.98,4.5,4.85,4.85,3.11,3.0,3.03,2.88,2.08,2.34,1.86,259,46,18,60,11,3
2014,6208,10,6,Nota_Padronizada_Oport_Amplia,3.6,,,,,,,5.0,4.96,4.25,4.96,4.96,3.5,2.82,3.16,3.1,2.7,3.19,3.08,259,46,18,60,11,3
2014,6208,10,7,Nota_Padronizada_Doutores,3.95,,,,,,,5.0,4.27,4.27,5.0,4.27,4.27,2.07,1.71,1.82,3.01,2.48,3.49,259,46,18,60,11,3
2014,6208,10,8,Nota_Padronizada_Mestres,4.58,,,,,,,5.0,5.0,5.0,5.0,4.71,4.71,3.7,3.64,4.08,4.16,3.96,4.49,259,46,18,60,11,3
2014,6307,8,5,Nota_Padronizada_Organ_Did_Pedag,1.69,141,28,12,38,8,4,5.0,4.96,3.48,4.4,3.64,3.48,2.84,2.74,2.46,2.3,2.41,2.58,159,31,12,49,10,4
2014,6307,8,6,Nota_Padronizada_Oport_Amplia,2.19,124,27,12,44,10,4,5.0,4.91,3.97,4.31,3.97,3.97,3.0,3.21,3.21,3.02,3.25,3.35,159,31,12,49,10,4
2014,6307,8,7,Nota_Padronizada_Doutores,3.75,21,4,2,18,4,2,5.0,4.31,4.31,5.0,4.31,4.31,2.26,2.38,2.69,3.21,3.39,3.81,159,31,12,49,10,4
2014,6307,8,8,Nota_Padronizada_Mestres,3.37,118,26,12,42,9,4,5.0,5.0,5.0,5.0,4.82,4.82,3.76,4.0,4.45,4.08,3.97,4.3,159,31,12,49,10,4
2014,6307,10,5,Nota_Padronizada_Organ_Did_Pedag,3.48,37,6,1,3,2,1,5.0,4.96,3.48,4.4,3.64,3.48,2.84,2.74,2.46,2.3,2.41,2.58,159,31,12,49,10,4
2014,6307,10,6,Nota_Padronizada_Oport_Amplia,3.97,27,4,1,4,1,1,5.0,4.91,3.97,4.31,3.97,3.97,3.0,3.21,3.21,3.02,3.25,3.35,159,31,12,49,10,4
2014,6307,10,7,Nota_Padronizada_Doutores,3.6,27,6,4,22,6,4,5.0,4.31,4.31,5.0,4.31,4.31,2.26,2.38,2.69,3.21,3.39,3.81,159,31,12,49,10,4
2014,6307,10,8,Nota_Padronizada_Mestres,4.82,29,5,3,11,1,1,5.0,5.0,5.0,5.0,4.82,4.82,3.76,4.0,4.45,4.08,3.97,4.3,159,31,12,49,10,4
2014,6405,3,5,Nota_Padronizada_Organ_Did_Pedag,1.76,39,11,3,33,9,3,5.0,4.87,3.61,4.57,4.57,3.61,2.74,3.18,2.73,2.56,2.94,2.73,43,11,3,36,9,3
2014,6405,3,6,Nota_Padronizada_Oport_Amplia,2.06,23,11,3,18,9,3,5.0,4.7,3.49,4.3,4.3,3.49,2.3,3.13,2.6,2.13,2.87,2.6,43,11,3,36,9,3
2014,6405,3,7,Nota_Padronizada_Doutores,4.03,17,4,3,16,4,3,5.0,4.44,4.44,5.0,4.44,4.44,3.35,3.21,4.29,3.57,3.43,4.29,43,11,3,36,9,3
2014,6405,3,8,Nota_Padronizada_Mestres,4.44,20,5,2,17,3,2,5.0,5.0,4.6,5.0,5.0,4.6,3.76,4.13,4.38,3.93,3.99,4.38,43,11,3,36,9,3
2014,6405,8,5,Nota_Padronizada_Organ_Did_Pedag,2.82,17,7,2,11,5,2,5.0,4.87,3.61,4.57,4.57,3.61,2.74,3.18,2.73,2.56,2.94,2.73,43,11,3,36,9,3
2014,6405,8,6,Nota_Padronizada_Oport_Amplia,2.26,19,9,2,14,7,2,5.0,4.7,3.49,4.3,4.3,3.49,2.3,3.13,2.6,2.13,2.87,2.6,43,11,3,36,9,3
2014,6405,8,7,Nota_Padronizada_Doutores,4.39,10,3,2,9,3,2,5.0,4.44,4.44,5.0,4.44,4.44,3.35,3.21,4.29,3.57,3.43,4.29,43,11,3,36,9,3
2014,6405,8,8,Nota_Padronizada_Mestres,4.12,25,8,3,22,6,3,5.0,5.0,4.6,5.0,5.0,4.6,3.76,4.13,4.38,3.93,3.99,4.38,43,11,3,36,9,3
2007,5,3,9,Nota_Padronizada_Regime_Trabalho,5.0,34,8,3,32,8,3,5.0,5.0,5.0,5.0,5.0,5.0,3.72,3.87,3.85,4.88,4.59,5.0,101,24,9,36,10,3
2007,5,3,10,Concluintes_Participantes,34.0,25,5,2,8,3,1,68.0,51.0,36.0,68.0,51.0,34.0,27.84,27.67,25.89,28.86,30.7,25.67,101,24,9,36,10,3
2007,5,3,12,Num_Docentes,67.0,14,5,3,14,5,3,151.0,96.0,96.0,151.0,96.0,96.0,41.88,41.58,49.22,63.53,59.1,85.33,101,24,9,36,10,3
2007,6,4,9,Nota_Padronizada_Regime_Trabalho,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,3.09,3.42,3.58,4.44,4.25,5.0,148,29,8,44,10,2
2007,6,4,10,Concluintes_Participantes,21.0,,,,,,,43.0,37.0,36.0,36.0,27.0,20.0,21.18,20.66,22.13,20.2,19.0,15.5,148,29,8,44,10,2
