AREA,UF,REGIAO,ANO,CPCCONTINUO,NOTACONCLUINTES,NOTAPADRONIZADAIDD,NOTAPADRONIZADAMESTRES,NOTAPADRONIZADADOUTORES,NOMEIES,SIGLAIES,PUB_PRIV,CATADMINISTRATIVA,ORGACADEMICA,MUNICIPIOCURSO,NOTAPADRONIZADADREGIME,NOTAPADRONIZADAPEDAG,CPC_FAIXA,NOTAPADRONIZADAINFRA,INGRESSANTESPARTICIPANTES,INGRESSANTESINSCRITOS,COD_AREA,COD_IES,AMPLIACAOFORMACAO_NA,CPC_FORMULA2013
CIÊNCIAS CONTÁBEIS,RS,1,2012,3.70,3.68,4.12,4.44,1.81,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,UNIJUI,Privada,Universidade,IJUI,3.70,4.30,4.00,4.26,30,34,22,4310207,532,4.29,3.70
CIÊNCIAS CONTÁBEIS,RS,1,2012,2.98,3.50,3.34,4.39,0.83,CENTRO UNIVERSITÁRIO LA SALLE,UNILASALLE,Privada,Centro Universitário,CANOAS,1.33,3.34,4.00,4.15,25,42,22,4304606,641,3.67,2.97
CIÊNCIAS CONTÁBEIS,RJ,0,2012,1.96,1.30,1.16,4.79,1.70,CENTRO UNIVERSITÁRIO LA SALLE DO RIO DE JANEIRO,UNILASALLE/RJ,Privada,Centro Universitário,NITEROI,1.46,2.74,3.00,4.93,30,84,22,3303302,1736,3.61,1.93
CIÊNCIAS CONTÁBEIS,MG,0,2012,2.97,3.10,2.95,3.75,1.70,CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS,UNILESTEMG,Privada,Centro Universitário,CORONEL FABRICIANO,3.54,2.67,4.00,4.24,79,120,22,3119401,878,3.30,2.95
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.64,3.71,4.11,4.06,1.53,UNIVERSIDADE DE MARÍLIA,UNIMAR,Privada,Universidade,MARILIA,4.38,3.25,4.00,4.70,20,53,22,3529005,420,3.83,3.62
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.52,2.05,1.94,4.85,1.73,UNIVERSIDADE METODISTA DE PIRACICABA,UNIMEP,Privada,Universidade,PIRACICABA,2.12,4.04,3.00,4.59,39,62,22,3538709,266,4.26,2.51
CIÊNCIAS CONTÁBEIS,SP,0,2012,1.97,2.00,1.76,3.45,0.28,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Privada,Universidade,SANTOS,3.97,1.97,3.00,2.86,58,261,22,3548500,953,2.32,1.96
CIÊNCIAS CONTÁBEIS,SP,0,2012,1.33,1.23,1.02,2.75,0.00,CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO,UNIMESP,Privada,Centro Universitário,GUARULHOS,2.75,1.30,2.00,2.92,41,74,22,3518800,483,1.95,1.31
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.06,1.56,1.06,5.00,2.51,CENTRO UNIVERSITÁRIO MONTE SERRAT,UNIMONTE,Privada,Centro Universitário,SANTOS,3.08,1.93,3.00,3.31,31,65,22,3548500,502,2.48,2.04
CIÊNCIAS CONTÁBEIS,MG,0,2012,2.94,3.45,3.09,2.37,1.72,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,Pública,Universidade,MONTES CLAROS,4.61,2.82,3.00,2.36,58,83,22,3143302,367,2.63,2.95
CIÊNCIAS CONTÁBEIS,MG,0,2012,2.81,3.40,3.54,1.94,0.00,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,Pública,Universidade,SALINAS,4.17,4.00,3.00,1.69,21,28,22,3157005,367,3.08,2.84
CIÊNCIAS CONTÁBEIS,PE,0,2012,2.72,2.29,2.63,3.14,1.60,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU,UNINASSAU,Privada,Centro Universitário,RECIFE,3.33,3.53,3.00,4.65,83,126,22,2611606,2835,3.98,2.70
CIÊNCIAS CONTÁBEIS,MG,0,2012,2.56,3.47,3.21,2.75,0.41,UNIVERSIDADE VALE DO RIO VERDE,UNINCOR,Privada,Universidade,TRES CORACOES,2.25,0.84,3.00,3.19,25,51,22,3169307,27,1.78,2.52
CIÊNCIAS CONTÁBEIS,AM,0,2012,2.20,2.08,2.32,2.81,1.02,UNIVERSIDADE NILTON LINS,UNINILTONLINS,Privada,Universidade,MANAUS,3.44,2.09,3.00,2.60,106,188,22,1302603,669,2.29,2.19
CIÊNCIAS CONTÁBEIS,AM,0,2012,2.49,2.07,2.38,2.77,0.87,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Privada,Centro Universitário,MANAUS,2.66,4.61,3.00,4.89,474,778,22,1302603,1422,4.72,2.49
CIÊNCIAS CONTÁBEIS,MT,0,2012,2.28,2.68,2.95,0.96,0.00,UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM,UNINOVA,Pública,Faculdade,NOVA MUTUM,1.15,2.84,3.00,4.57,17,54,22,5106224,950,3.53,2.26
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.25,2.49,2.41,4.49,3.74,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Privada,Universidade,SAO PAULO,4.51,4.18,4.00,4.74,492,1590,22,3550308,316,4.41,3.24
CIÊNCIAS CONTÁBEIS,PR,1,2012,1.86,1.04,0.37,3.97,3.37,CENTRO UNIVERSITÁRIO INTERNACIONAL,UNINTER,Privada,Centro Universitário,CURITIBA,3.28,1.93,2.00,4.31,170,641,22,4106902,1491,2.88,1.82
CIÊNCIAS CONTÁBEIS,PR,1,2012,3.22,3.54,2.83,3.33,3.62,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,Pública,Universidade,MARECHAL CANDIDO RONDON,5.00,1.83,4.00,2.96,26,43,22,4114609,609,2.28,3.21
CIÊNCIAS CONTÁBEIS,PR,1,2012,3.05,3.78,3.02,2.89,2.14,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,Pública,Universidade,CASCAVEL,5.00,1.71,4.00,2.53,33,43,22,4104808,609,2.04,3.03
CIÊNCIAS CONTÁBEIS,PR,1,2012,2.31,2.95,2.28,1.25,0.51,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,Pública,Universidade,FOZ DO IGUACU,5.00,2.20,3.00,2.88,29,42,22,4108304,609,2.47,2.30
CIÊNCIAS CONTÁBEIS,GO,0,2012,3.84,4.08,4.12,2.80,1.63,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,GOIANIA,5.00,5.00,4.00,5.00,37,96,22,5208707,322,5.00,3.84
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.80,4.48,4.05,2.93,1.69,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,SAO JOSE DOS CAMPOS,4.83,4.08,4.00,4.58,54,110,22,3549904,322,4.28,3.79
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.75,4.07,3.99,3.04,1.77,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,ASSIS,5.00,4.65,4.00,4.35,31,69,22,3504008,322,4.53,3.76
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.75,4.36,4.07,3.97,1.69,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,ARARAQUARA,4.83,2.24,4.00,5.00,40,83,22,3503208,322,3.34,3.71
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.66,3.91,3.96,3.70,1.81,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,SAO JOSE DO RIO PRETO,5.00,3.14,4.00,4.38,42,78,22,3549805,322,3.64,3.64
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.65,3.91,4.02,2.97,1.76,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,JUNDIAI,4.73,3.33,4.00,5.00,34,78,22,3525904,322,4.00,3.63
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.63,3.88,3.95,3.59,1.85,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,SAO PAULO,4.89,3.19,4.00,4.30,1217,4375,22,3550308,322,3.63,3.62
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.52,4.13,4.26,2.81,1.78,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,SANTANA DE PARNAIBA,5.00,1.13,4.00,3.56,80,202,22,3547304,322,2.10,3.48
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.49,3.88,3.54,3.75,2.04,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,SANTOS,4.79,3.47,4.00,3.59,38,93,22,3548500,322,3.52,3.49
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.45,3.59,3.54,4.09,1.73,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,RIBEIRAO PRETO,4.85,3.62,4.00,3.88,65,132,22,3543402,322,3.72,3.45
CIÊNCIAS CONTÁBEIS,AM,0,2012,3.30,2.88,3.36,3.00,1.63,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,MANAUS,4.86,4.56,4.00,5.00,28,76,22,1302603,322,4.74,3.29
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.25,3.30,3.21,3.48,1.73,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,CAMPINAS,5.00,3.39,4.00,4.15,81,182,22,3509502,322,3.70,3.23
CIÊNCIAS CONTÁBEIS,DF,0,2012,3.13,3.55,3.65,2.71,1.63,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,BRASILIA,4.29,3.11,4.00,1.86,38,111,22,5300108,322,2.61,3.15
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.12,3.48,3.25,3.00,1.63,UNIVERSIDADE PAULISTA,UNIP,Privada,Universidade,SOROCABA,4.80,2.46,4.00,3.69,47,100,22,3552205,322,2.95,3.11
CIÊNCIAS CONTÁBEIS,MG,0,2012,2.84,3.35,3.44,2.81,0.51,UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS,UNIPAC,Privada,Universidade,ARAGUARI,3.44,2.37,3.00,3.29,46,61,22,3103504,308,2.74,2.83
CIÊNCIAS CONTÁBEIS,MG,0,2012,1.20,1.16,0.72,1.54,0.00,UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS,UNIPAC,Privada,Universidade,BARBACENA,1.92,2.34,2.00,3.68,32,62,22,3105608,308,2.88,1.18
CIÊNCIAS CONTÁBEIS,MG,0,2012,2.56,2.52,2.32,4.13,1.06,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,UNIPAM,Privada,Centro Universitário,PATOS DE MINAS,2.83,2.80,3.00,4.74,70,133,22,3148004,3371,3.58,2.53
CIÊNCIAS CONTÁBEIS,PR,1,2012,2.94,2.84,2.92,3.00,2.44,UNIVERSIDADE PARANAENSE,UNIPAR,Privada,Universidade,UMUARAMA,2.50,3.80,3.00,3.77,116,177,22,4128104,437,3.79,2.94
CIÊNCIAS CONTÁBEIS,PR,1,2012,2.94,2.69,2.87,3.50,2.44,UNIVERSIDADE PARANAENSE,UNIPAR,Privada,Universidade,TOLEDO,2.75,3.31,3.00,4.13,39,48,22,4127700,437,3.64,2.92
CIÊNCIAS CONTÁBEIS,PR,1,2012,2.65,2.39,2.92,2.08,2.04,UNIVERSIDADE PARANAENSE,UNIPAR,Privada,Universidade,CIANORTE,2.08,3.47,3.00,3.59,30,72,22,4105508,437,3.52,2.64
CIÊNCIAS CONTÁBEIS,PR,1,2012,2.53,2.33,2.24,3.27,2.51,UNIVERSIDADE PARANAENSE,UNIPAR,Privada,Universidade,FRANCISCO BELTRAO,2.88,1.90,3.00,4.00,49,62,22,4108403,437,2.74,2.50
CIÊNCIAS CONTÁBEIS,PB,0,2012,2.76,1.86,2.04,3.33,2.72,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,UNIPÊ,Privada,Centro Universitário,JOAO PESSOA,5.00,4.11,3.00,4.45,37,57,22,2507507,352,4.25,2.76
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.11,2.22,2.18,2.37,0.00,UNIVERSIDADE DO PLANALTO CATARINENSE,UNIPLAC,Privada,Universidade,LAGES,2.89,2.82,3.00,3.89,12,40,22,4209300,1189,3.25,2.09
CIÊNCIAS CONTÁBEIS,RJ,0,2012,1.80,1.32,1.46,2.50,2.72,CENTRO UNIVERSITÁRIO PLÍNIO LEITE,UNIPLI,Privada,Centro Universitário,NITEROI,1.67,1.26,2.00,2.75,30,68,22,3303302,515,1.86,1.78
CIÊNCIAS CONTÁBEIS,RO,0,2012,2.51,3.12,2.59,3.93,0.58,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,Pública,Universidade,CACOAL,5.00,2.17,3.00,0.77,87,87,22,1100049,699,1.61,2.53
CIÊNCIAS CONTÁBEIS,RO,0,2012,2.27,3.03,2.43,3.46,0.00,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,Pública,Universidade,VILHENA,5.00,2.42,3.00,0.00,48,48,22,1100304,699,1.45,2.31
CIÊNCIAS CONTÁBEIS,TO,0,2012,2.23,2.03,2.58,2.03,0.00,CENTRO UNIVERSITÁRIO UNIRG,UNIRG,Pública,Centro Universitário,GURUPI,4.84,2.19,3.00,3.19,49,117,22,1709500,750,2.59,2.21
CIÊNCIAS CONTÁBEIS,RO,0,2012,2.50,1.96,2.03,3.15,2.11,FACULDADE INTERAMERICANA DE PORTO VELHO,UNIRON,Privada,Faculdade,PORTO VELHO,3.70,2.99,3.00,4.59,64,130,22,1100205,1728,3.63,2.48
CIÊNCIAS CONTÁBEIS,MT,0,2012,2.94,2.72,2.93,4.32,1.85,CENTRO UNIVERSITÁRIO CÂNDIDO RONDON,UNIRONDON,Privada,Centro Universitário,CUIABA,4.32,2.49,3.00,3.40,256,400,22,5103403,1233,2.86,2.92
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.76,2.73,2.88,2.69,0.94,CENTRO UNIVERSITÁRIO DE RIO PRETO,UNIRP,Privada,Centro Universitário,SAO JOSE DO RIO PRETO,2.12,4.47,3.00,4.91,93,199,22,3549805,146,4.64,2.75
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.17,2.10,2.32,2.02,0.47,UNIVERSIDADE DE SANTO AMARO,UNISA,Privada,Universidade,SAO PAULO,4.23,1.99,3.00,3.29,88,306,22,3550308,375,2.51,2.15
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.73,2.75,2.71,4.38,1.02,CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO,UNISAL,Privada,Centro Universitário,AMERICANA,2.81,3.34,3.00,3.82,51,75,22,3501608,1032,3.53,2.72
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.29,2.65,2.56,4.63,3.92,CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM,UNISALESIANO,Privada,Centro Universitário,ARACATUBA,3.89,3.85,4.00,4.68,42,74,22,3502804,4522,4.18,3.28
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.52,2.16,2.16,4.38,1.02,CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM,UNISALESIANO,Privada,Centro Universitário,LINS,5.00,2.63,3.00,3.77,17,33,22,3527108,4522,3.09,2.51
CIÊNCIAS CONTÁBEIS,SP,0,2012,0.99,0.43,0.48,2.38,0.94,CENTRO UNIVERSITÁRIO SANT´ANNA,UNISANT'ANNA,Privada,Centro Universitário,SAO PAULO,2.54,1.37,2.00,1.64,13,60,22,3550308,456,1.48,0.98
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.75,2.54,2.58,3.00,1.22,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Privada,Universidade,SANTOS,3.50,4.04,3.00,4.80,27,38,22,3548500,952,4.34,2.74
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.81,3.30,2.89,3.25,0.41,UNIVERSIDADE CATÓLICA DE SANTOS,UNISANTOS,Privada,Universidade,SANTOS,4.00,2.61,3.00,4.49,13,25,22,3548500,227,3.36,2.78
CIÊNCIAS CONTÁBEIS,RS,1,2012,3.55,3.72,3.61,3.88,1.97,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,Privada,Universidade,SANTA CRUZ DO SUL,2.84,4.86,4.00,5.00,71,146,22,4316808,295,4.92,3.54
CIÊNCIAS CONTÁBEIS,RS,1,2012,3.22,3.72,3.67,3.33,0.78,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,Privada,Universidade,SOBRADINHO,2.38,3.80,4.00,4.82,38,50,22,4320701,295,4.21,3.21
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.39,2.07,2.18,3.83,0.87,CENTRO UNIVERSITÁRIO UNISEB,UNISEB,Privada,Centro Universitário,RIBEIRAO PRETO,3.40,3.18,3.00,4.00,382,1583,22,3543402,1270,3.50,2.38
CIÊNCIAS CONTÁBEIS,RS,1,2012,3.56,3.45,3.19,4.79,2.90,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,Privada,Universidade,SAO LEOPOLDO,4.38,3.68,4.00,4.66,112,257,22,4318705,14,4.07,3.54
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.65,2.65,2.50,4.38,1.75,UNIVERSIDADE DE SOROCABA,UNISO,Privada,Universidade,SOROCABA,1.79,2.75,3.00,4.25,46,83,22,3552205,150,3.35,2.63
CIÊNCIAS CONTÁBEIS,RJ,0,2012,2.12,1.44,1.43,3.80,2.06,CENTRO UNIVERSITÁRIO AUGUSTO MOTTA,UNISUAM,Privada,Centro Universitário,RIO DE JANEIRO,2.71,3.05,3.00,4.05,78,262,22,3304557,277,3.45,2.10
CIÊNCIAS CONTÁBEIS,SC,1,2012,3.00,3.51,3.36,3.05,0.51,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Privada,Universidade,TUBARAO,2.73,3.88,4.00,4.32,81,332,22,4218707,494,4.05,3.00
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.64,2.89,3.13,1.47,0.96,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Privada,Universidade,PALHOCA,1.76,2.91,3.00,4.81,10,30,22,4211900,494,3.67,2.61
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.34,2.57,2.52,2.25,0.41,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Privada,Universidade,ARARANGUA,1.50,3.85,3.00,4.14,14,22,22,4201406,494,3.96,2.33
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.23,2.37,2.32,2.50,1.81,FACULDADE UNIDA DE SUZANO,UNISUZ,Privada,Faculdade,SUZANO,2.78,2.01,3.00,1.62,12,34,22,3552502,1313,1.85,2.23
CIÊNCIAS CONTÁBEIS,SE,0,2012,2.43,1.91,2.39,2.93,1.97,UNIVERSIDADE TIRADENTES,UNIT,Privada,Universidade,ARACAJU,3.28,2.13,3.00,3.84,47,91,22,2800308,398,2.82,2.40
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.49,2.64,2.81,3.59,0.76,UNIVERSIDADE DE TAUBATÉ,UNITAU,Pública,Universidade,TAUBATE,4.53,0.89,3.00,2.43,13,49,22,3554102,665,1.51,2.46
CIÊNCIAS CONTÁBEIS,SP,0,2012,2.82,2.51,2.80,3.67,1.90,CENTRO UNIVERSITÁRIO TOLEDO,UNITOLEDO,Privada,Centro Universitário,ARACATUBA,2.50,3.01,3.00,4.86,21,36,22,3502804,1418,3.75,2.79
CIÊNCIAS CONTÁBEIS,MG,0,2012,2.49,1.89,2.25,2.50,1.85,CENTRO UNIVERSITÁRIO DO TRIÂNGULO,UNITRI,Privada,Centro Universitário,UBERLANDIA,4.55,2.60,3.00,4.31,18,45,22,3170206,142,3.28,2.46
CIÊNCIAS CONTÁBEIS,MG,0,2012,1.97,2.01,2.20,1.47,0.00,UNIVERSIDADE DE UBERABA,UNIUBE,Privada,Universidade,UBERABA,4.34,1.93,3.00,2.93,83,315,22,3170107,143,2.33,1.96
CIÊNCIAS CONTÁBEIS,PR,1,2012,3.28,3.67,3.79,2.14,1.16,CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA,UNIUV,Pública,Centro Universitário,UNIAO DA VITORIA,5.00,2.88,4.00,3.89,24,62,22,4128203,649,3.28,3.26
CIÊNCIAS CONTÁBEIS,MT,0,2012,2.75,2.06,2.37,3.39,2.91,CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE,UNIVAG,Privada,Centro Universitário,VARZEA GRANDE,3.39,3.12,3.00,4.41,97,154,22,5108402,794,3.64,2.73
CIÊNCIAS CONTÁBEIS,MG,0,2012,1.99,2.05,2.23,1.45,0.53,UNIVERSIDADE VALE DO RIO DOCE,UNIVALE,Privada,Universidade,GOVERNADOR VALADARES,1.29,2.31,3.00,4.59,22,36,22,3127701,513,3.22,1.96
CIÊNCIAS CONTÁBEIS,SC,1,2012,3.46,3.64,3.77,3.70,1.06,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Privada,Universidade,BIGUACU,5.00,3.77,4.00,4.25,47,97,22,4202305,83,3.96,3.45
CIÊNCIAS CONTÁBEIS,SC,1,2012,3.33,3.63,3.53,2.26,1.31,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Privada,Universidade,ITAJAI,5.00,3.94,4.00,4.45,69,168,22,4208203,83,4.14,3.33
CIÊNCIAS CONTÁBEIS,MT,0,2012,2.71,3.13,3.49,0.88,0.00,FACULDADES UNIDAS DO VALE DO ARAGUAIA,UNIVAR,Privada,Faculdade,BARRA DO GARCAS,0.88,4.78,3.00,5.00,46,66,22,5101803,5670,4.87,2.71
CIÊNCIAS CONTÁBEIS,MG,0,2012,2.05,1.91,1.60,4.20,1.30,UNIVERSIDADE DO VALE DO SAPUCAÍ,UNIVÁS,Privada,Universidade,POUSO ALEGRE,3.60,2.70,3.00,1.62,31,55,22,3152501,1586,2.27,2.06
CIÊNCIAS CONTÁBEIS,RS,1,2012,3.76,4.20,4.15,3.44,1.45,CENTRO UNIVERSITÁRIO UNIVATES,UNIVATES,Privada,Centro Universitário,LAJEADO,3.33,5.00,4.00,4.89,70,115,22,4311403,1041,4.96,3.76
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.01,3.71,3.53,2.50,0.63,CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA,UNIVEM,Privada,Centro Universitário,MARILIA,1.92,3.55,4.00,4.52,46,75,22,3529005,3529,3.94,2.99
CIÊNCIAS CONTÁBEIS,RJ,0,2012,1.77,1.86,1.36,3.59,0.97,CENTRO UNIVERSITÁRIO DA CIDADE,UNIVERCIDADE,Privada,Centro Universitário,RIO DE JANEIRO,2.09,1.82,2.00,2.88,4,4,22,3304557,198,2.25,1.76
CIÊNCIAS CONTÁBEIS,RJ,0,2012,1.76,0.86,0.86,3.25,2.85,UNIVERSIDADE SALGADO DE OLIVEIRA,UNIVERSO,Privada,Universidade,SAO GONCALO,3.25,2.37,2.00,2.58,3,26,22,3304904,663,2.46,1.76
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.66,2.54,2.19,3.67,1.09,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,Privada,Universidade,SAO BENTO DO SUL,4.67,3.22,3.00,4.73,30,50,22,4215802,81,3.82,2.64
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.27,2.41,2.36,2.83,0.00,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,Privada,Universidade,JOINVILLE,3.91,1.67,3.00,4.41,48,89,22,4209102,81,2.76,2.23
CIÊNCIAS CONTÁBEIS,SC,1,2012,3.21,3.33,3.30,3.00,0.41,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Pública,Universidade,SAO LOURENCO DO OESTE,5.00,4.71,4.00,5.00,13,27,22,4216909,3151,4.83,3.21
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.74,2.07,2.37,3.40,1.56,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Pública,Universidade,CHAPECO,4.79,3.95,3.00,4.67,65,118,22,4204202,3151,4.24,2.73
CIÊNCIAS CONTÁBEIS,SC,1,2012,4.16,4.78,5.00,3.57,1.55,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Pública,Universidade,PINHALZINHO,2.86,4.84,5.00,5.00,37,50,22,4212908,82,4.90,4.16
CIÊNCIAS CONTÁBEIS,SC,1,2012,3.35,3.61,3.53,2.71,1.36,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Pública,Universidade,VIDEIRA,3.33,4.92,4.00,4.93,57,107,22,4219309,82,4.92,3.35
CIÊNCIAS CONTÁBEIS,SC,1,2012,3.34,3.82,4.00,2.08,0.34,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Pública,Universidade,XANXERE,3.13,4.82,4.00,5.00,50,77,22,4219507,82,4.89,3.34
CIÊNCIAS CONTÁBEIS,SC,1,2012,3.24,3.63,3.44,2.93,1.12,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Pública,Universidade,SAO MIGUEL D´OESTE,2.41,4.91,4.00,5.00,47,73,22,4217204,82,4.94,3.24
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.97,3.51,3.26,2.95,0.74,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Pública,Universidade,JOACABA,1.59,4.67,4.00,4.40,71,121,22,4209003,82,4.56,2.98
CIÊNCIAS CONTÁBEIS,SC,1,2012,2.93,2.88,3.06,2.37,0.86,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Pública,Universidade,CHAPECO,3.42,4.67,3.00,5.00,23,44,22,4204202,82,4.80,2.93
CIÊNCIAS CONTÁBEIS,SP,0,2012,3.31,2.93,2.93,3.71,3.03,UNIVERSIDADE DO OESTE PAULISTA,UNOESTE,Privada,Universidade,PRESIDENTE PRUDENTE,4.43,3.59,4.00,4.88,55,113,22,3541406,271,4.11,3.29
CIÊNCIAS CONTÁBEIS,PR,1,2012,2.53,2.08,1.95,3.64,1.93,UNIVERSIDADE NORTE DO PARANÁ,UNOPAR,Privada,Universidade,LONDRINA,3.98,3.27,3.00,4.39,3629,12127,22,4113700,298,3.72,2.52
CIÊNCIAS CONTÁBEIS,RN,0,2012,2.42,1.76,2.08,3.00,1.63,UNIVERSIDADE POTIGUAR,UNP,Privada,Universidade,MOSSORO,2.29,4.37,3.00,5.00,70,89,22,2408003,718,4.62,2.41
CIÊNCIAS CONTÁBEIS,RN,0,2012,2.42,2.53,2.49,3.13,0.87,UNIVERSIDADE POTIGUAR,UNP,Privada,Universidade,NATAL,2.13,2.75,3.00,4.08,226,541,22,2408102,718,3.28,2.40
CIÊNCIAS CONTÁBEIS,PR,1,2012,3.13,2.80,2.78,4.21,2.14,UNIVERSIDADE POSITIVO,UP,Privada,Universidade,CURITIBA,3.42,4.50,4.00,4.93,43,68,22,4106902,1042,4.67,3.13
CIÊNCIAS CONTÁBEIS,RS,1,2012,2.97,3.31,3.49,2.75,0.61,UNIVERSIDADE DE PASSO FUNDO,UPF,Privada,Universidade,CARAZINHO,3.63,2.91,4.00,4.00,41,47,22,4304705,20,3.35,2.96
CIÊNCIAS CONTÁBEIS,RS,1,2012,2.65,2.84,2.78,3.39,0.53,UNIVERSIDADE DE PASSO FUNDO,UPF,Privada,Universidade,SOLEDADE,3.23,3.34,3.00,3.82,21,24,22,4320800,20,3.53,2.64
CIÊNCIAS CONTÁBEIS,RS,1,2012,2.49,2.74,2.43,2.66,0.76,UNIVERSIDADE DE PASSO FUNDO,UPF,Privada,Universidade,CASCA,3.59,2.80,3.00,4.01,16,22,22,4304903,20,3.28,2.47
